ID_WSER,Owner Name,System Name,City,Province,Latitude,Longitude,System status,CDUID,CDNAME,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Units,kgPin/year,Crystalactor kgPrec/year,Crystalactor EUR/kgPrec,Ostara Pearl kgPrec/year,Ostara Pearl EUR/kgPrec,P RoC kgPrec/year,P RoC EUR/kgPrec,REMNUT kgPrec/year,REMNUT EUR/kgPrec,AirPrex kgPrec/year,AirPrex EUR/kgPrec,PRISA kgPrec/year,PRISA EUR/kgPrec
23779,City of Greater Sudbury,Levack WWTP,Levack,ON,46.6415,-81.3973,operational,3553.0,Greater Sudbury / Grand Sudbury,284.425,257.766,224.81,216.172,226.319,262.86400000000003,314.817,thousand m3,142.4953993900818,54.14825176823108,151.49641656655817,28.49907987801636,504.6700970699458,38.47375783532208,16.509776289943186,66.97283771333844,45.75849642718223,21.374309908512267,337.4830901570407,25.64917189021472,521.3995452896139
23780,City of Greater Sudbury,Wahnapitae Sewage Treatment Lagoon,Wahnapitae,ON,46.4761,-80.7957,operational,3553.0,Greater Sudbury / Grand Sudbury,265.0,280.0,208.5,190.0,180.0,172.695,466.518,thousand m3,211.1597173363007,80.24069258779427,128.93480460143348,42.231943467260145,392.3638848596374,57.01312368080119,15.14129211318307,99.24506714806132,44.69131482422265,31.673957600445103,264.45371668288226,38.00874912053413,416.68591215866866
23784,Township of Cavan Monaghan,Millbrook Wastewater Treatment Plant,Millbrook,ON,44.1563,-78.4442,operational,3515.0,Peterborough,328.798,313.863,197.7768,194.6951,282.703,263.457,291.074,thousand m3,131.748621840843,50.06447629952034,156.44612576730188,26.349724368168598,530.643220619591,35.572127897027606,16.797058554900964,61.9218522651962,45.97429003556663,19.762293276126446,354.29577182409423,23.714751931351735,545.2326597197866
23785,City of Kawartha Lakes,Bobcaygeon Wastewater Treatment Plant,Bobcaygeon,ON,44.5432,-78.5325,operational,3516.0,Kawartha Lakes,866.2860000000001,875.944,775.673,917.961,1183.0399,1068.3945,918.211,thousand m3,415.6092052505627,157.93149799521382,97.67868203896289,83.12184105011255,254.37920797323181,112.21448541765193,13.045677530297127,195.33632646776445,42.91199313365967,62.3413807875844,173.78958320240426,74.80965694510128,283.26087244026905
23786,City of Kawartha Lakes,Coboconk Wastewater Treatment Lagoon,Coboconk,ON,44.6604,-78.7994,operational,3516.0,Kawartha Lakes,59.25,102.743,74.422,82.6579,73.902,84.91610000000001,149.93810000000002,thousand m3,67.86637774735807,25.78922354399607,205.34412936185538,13.573275549471616,811.2993408227945,18.32392199178668,19.436288935861754,31.897197541258294,47.84102941371832,10.179956662103711,534.5429969528969,12.215947994524452,795.7817345069778
23787,City of Kawartha Lakes,Fenelon Falls Wastewater Treatment Plant,Fenelon Falls,ON,44.524,-78.734,operational,3516.0,Kawartha Lakes,322.197,404.553,374.327,382.6362,473.4885,408.2867,415.0369,thousand m3,187.85786290804322,71.38598790505642,135.2666271757411,37.57157258160864,422.8528970742644,50.72162298517167,15.535846119307692,88.29319556678031,45.005960379422795,28.178679436206483,284.337621146635,33.814415323447776,445.40427738451956
23788,The Regional Municipality of Halton,Acton Wastewater Treatment Plant,Halton Hills (Acton),ON,43.6278,-80.0225,operational,3524.0,Halton,1582.088,1425.949,1532.251,1449.748,1522.033,1353.092,1386.889,thousand m3,627.7466018820811,238.54370871519083,82.48388613425821,125.54932037641623,195.37010722949037,169.4915825081619,11.914197977992512,295.0409028845781,41.863230020338534,94.16199028231216,134.5805286659823,112.9943883387746,223.92368752882712
23789,The Corporation of the Township of Alfred and Plantagenet,Alfred Wastewater Treatment Lagoon,Alfred,ON,45.5423,-74.887,operational,3502.0,Prescott and Russell,183.87,163.427,238.388,317.8,109.03,134.178,233.967,thousand m3,105.90032021491619,40.24212168166815,171.1011087771056,21.18006404298324,610.2472866055035,28.593086458027372,17.623816970336854,49.773150501010605,46.5806945385605,15.885048032237428,405.66938179040307,19.062057638684912,617.5123998203057
23790,The Corporation of the Township of Alfred and Plantagenet,Plantagenet Wastewater Treatment Lagoon,Plantagenet,ON,45.5349,-74.9846,operational,3502.0,Prescott and Russell,191.418,171.453,168.503,147.211,210.832,155.548,179.68200000000002,thousand m3,81.32933848301927,30.905148623547323,190.65988977105565,16.265867696603856,722.5732478693868,21.958921390415206,18.677682182624633,38.224789087019055,47.3243831409444,12.19940077245289,477.81001781394895,14.639280926943469,717.7880137701914
23791,The Corporation of the Township of Alfred and Plantagenet,Wendover Wastewater Treatment Plant,Wendover,ON,45.5679,-75.1179,operational,3502.0,Prescott and Russell,172.21,198.919,192.73,196.941,238.524,184.866,184.667,thousand m3,83.58569556017697,31.76256431286725,188.53266303673635,16.717139112035394,710.0282968413572,22.568137801247783,18.56557235713276,39.28527691328318,47.246743342862665,12.537854334026546,469.77156319998375,15.045425200831854,706.6785526653357
23792,City of Clarence-Rockland,Rockland Wastewater Treatment Plant,Rockland,ON,45.5591,-75.2782,operational,3502.0,Prescott and Russell,1394.7,1508.121,1422.395,1587.464,1843.367,1611.419,1677.524,thousand m3,759.2965194587572,288.5326773943277,76.29428866460637,151.85930389175144,172.97239952862552,205.01006025386445,11.425806476941181,356.86936414561586,41.38806396537426,113.89447791881358,119.60613758302435,136.67337350257628,200.91049578312342
23793,Township of Champlain,L'Orignal Wastewater Treatment Plant,L'Orignal,ON,45.6272,-74.6778,operational,3502.0,Prescott and Russell,349.63800000000003,378.8785,369.5301,376.2506,401.6525,333.15200000000004,316.7602,thousand m3,143.37494865233512,54.482480487887344,151.11468250958822,28.674989730467026,502.68649262380745,38.71123613613049,16.4874409606731,67.3862258665975,45.741605042609685,21.506242297850267,336.1979871488052,25.80749075742032,519.5739415888696
23794,Township of Champlain,Vankleek Hill Wastewater Treatment Lagoon,Vankleek Hill,ON,45.5088,-74.6391,operational,3502.0,Prescott and Russell,456.38,369.7225,322.837,414.327,549.835,357.229,357.633,thousand m3,161.87517564195429,61.51256674394263,143.77944482871297,32.375035128390856,465.1197170916372,43.70629742332766,16.053055915024657,76.0813325517185,45.40973641508687,24.281276346293144,311.8292017968074,29.13753161555177,484.84663358931977
23798,The Corporation of the Village of Newbury,Newbury Wastewater Treatment Plant,Newbury,ON,42.6796,-81.8022,operational,3539.0,Middlesex,30.8876,30.0267,28.552,27.4534,27.4969,32.1006,32.5651,thousand m3,14.739918526248433,5.601169039974405,384.04111498620875,2.947983705249687,2155.7741444124754,3.979778002087077,27.19621436706386,6.927761707336763,52.43123544575458,2.2109877789372647,1377.6585384341088,2.653185334724718,1900.1808249818948
23803,Corporation of the Township of Perth East,Milverton Lagoon,Milverton,ON,43.5674,-80.934,operational,3531.0,Perth,341.85200000000003,197.024,112.19,229.38,211.55,196.17,169.4567,thousand m3,76.70106806756075,29.14640586567309,195.29545089782837,15.340213613512152,750.1829831440617,20.709288378241403,18.9199970104562,36.04950199175355,47.49104341487748,11.505160210134113,495.4863155011866,13.806192252160935,742.1647513529017
23807,The Corporation of the Municipality of Marmora and Lake,Marmora Waste Water Treatment Facility,Marmora,ON,44.4704,-77.675,operational,3512.0,Hastings,188.9915,211.37,206.0289,237.1619,251.1037,247.4062,258.4691,thousand m3,116.99068866832158,44.456461693962204,164.2550285229755,23.398137733664317,572.563002437146,31.58748594044683,17.241858973650547,54.98562367411114,46.303169326722255,17.548603300248235,381.37720819741185,21.058323960297884,583.4328643936342
23810,Regional Municipality of Durham,Pringle Creek WPCP #2,Whitby,ON,43.8649,-78.9294,decommissioned,3518.0,Durham,1061.166,0.0,,,,,,thousand m3,,,,,,,,,,,,,
23814,Chippewas of the Thames First Nation Chief and Council,COTTFN Wastewater Treatment Plant,Muncey,ON,42.8167,-81.4726,operational,3539.0,Middlesex,39.8207,14.7167,12.8649,15.7082,14.9552,16.613,17.5445,thousand m3,7.941154812476105,3.01763882874092,494.8896876857384,1.588230962495221,3202.687522985916,2.1441117993685483,31.160395997395312,3.732342761863769,54.41351438275536,1.1911732218714157,2021.5322253280472,1.4294078662456988,2703.3572445175982
23828,The Corporation of the Town of Goderich,Goderich Water Pollution Control Plant,Goderich,ON,43.7307,-81.7235,operational,3540.0,Huron,2319.566,2247.179,2099.885,2391.54,2405.308,2118.809,1948.058,thousand m3,881.7481354089645,335.0642914554065,71.75785371823193,176.3496270817929,157.18807666071663,238.07199656042042,11.056090195045028,414.42162364221326,41.01843846700171,132.26222031134466,109.01717371729289,158.7146643736136,184.4976059389361
23830,Corporation of the City of Pembroke,Pembroke Pollution Control Centre,Pembroke,ON,45.8248,-77.0842,operational,3547.0,Renfrew,4333.737,5604.979,4909.406,12674.295999999998,5549.907,4204.678,4735.463,thousand m3,2143.409318689762,814.4955411021097,49.85487239291834,428.6818637379524,89.0292753919765,578.7205160462358,9.09356653585157,1007.4023797841882,38.88960117052722,321.5113978034643,62.85261750927853,385.8136773641572,111.20062118132526
23843,Corporation of the Township of Whitewater Region,Cobden Wastewater Treatment Plant,Cobden,ON,45.6255,-76.8754,operational,3547.0,Renfrew,52.937,248.927,220.942,246.123,312.466,240.62,267.531,thousand m3,121.09237015227251,46.015100657863556,161.9506987816893,24.2184740304545,560.0739494327436,32.69493994111358,17.111641875613905,56.913413971568076,46.20753374852348,18.163855522840876,373.31559806691246,21.79662662740905,572.0850043785256
23846,The Corporation of the Municipality of Highlands East,Cardiff Sewage Lagoon,Cardiff,ON,44.9885,-78.018,operational,3546.0,Haliburton,118.717,56.878,48.409,312.863,80.871,52.594800000000006,71.9579,thousand m3,32.570254146922075,12.376696575830389,277.46233418349726,6.5140508293844155,1297.880112119868,8.793968619668961,22.843188396139638,15.308019449053374,49.99545524740708,4.885538122038311,842.6736778231627,5.862645746445973,1209.2861378334142
23872,The Corporation of the City of Quinte West,Frankford WWTP,Quinte West,ON,44.2095,-77.5977,operational,3512.0,Hastings,743.7505,823.572,710.4768,806.0041,909.8351,912.8154,956.8285,thousand m3,433.0886173723556,164.57367460149513,96.0426711981686,86.61772347447112,247.75987854306027,116.93392669053603,12.92797443706308,203.55165016500712,42.80605350499996,64.96329260585334,169.4068404107279,77.95595112702401,276.68675497001556
23874,The Corporation of the City of Quinte West,Batawa WWTP,Quinte West,ON,44.1642,-77.5885,operational,3512.0,Hastings,160.4069,199.3559,263.6067,147.1566,218.3414,216.319,212.4149,thousand m3,96.14520820636841,36.53517911842,178.01654661238584,19.22904164127368,649.1819253996074,25.959206215719473,18.002519592840535,45.18824785699315,46.85156879164185,14.421781230955261,430.7183755166797,17.30613747714631,652.4817536415468
23876,City of Greater Sudbury,Capreol Sewage Treatment Lagoon,Capreol,ON,46.7002,-80.931,operational,3553.0,Greater Sudbury / Grand Sudbury,871.2550000000001,1081.817,876.764,832.1560000000001,674.943,667.7280000000001,685.27,thousand m3,310.17328270087495,117.86584742633248,110.12930728532598,62.03465654017499,306.7702954973891,83.74678632923624,13.913116093678378,145.78144286941122,43.672045420700094,46.52599240513124,208.35974637092548,55.831190886157486,334.6745039127613
23877,City of Greater Sudbury,Falconbridge WWTP,Falconbridge,ON,46.5679,-80.8064,operational,3553.0,Greater Sudbury / Grand Sudbury,89.302,88.31200000000001,87.786,129.74200000000002,232.627,132.983,91.387,thousand m3,41.364434144475695,15.718484974900765,251.5611665549919,8.272886828895139,1113.7783607493059,11.168397219008439,21.673019148783645,19.441284047903576,49.2835712727337,6.204665121671354,726.6072808549969,7.445598146005625,1055.2605156632553
23897,The Corporation of the Township of Edwardsburgh/Cardinal,Cardinal Wastewater Treatment Plant,Cardinal,ON,44.7905,-75.3726,operational,3507.0,Leeds and Grenville,448.857,447.74,298.135,328.879,468.403,360.937,333.68000000000006,thousand m3,151.03334593901377,57.392671456825234,147.9247486539521,30.206669187802756,486.22075347218635,40.77900340353372,16.2997651994849,70.98567259133647,45.59901123299909,22.655001890852066,325.5242721925402,27.186002269022477,504.38900113502746
23898,The Corporation of the Township of Edwardsburgh/Cardinal,Spencerville Lagoons,Spencerville,ON,44.8488,-75.5337,operational,3507.0,Leeds and Grenville,62.546,97.933,77.2,99.877,128.797,82.952,79.915,thousand m3,36.171870776541255,13.745310895085677,265.7838621677929,7.2343741553082515,1213.6199046984934,9.76640510966614,22.322136547458705,17.000779264974387,49.68182467941793,5.425780616481188,789.6207235918808,6.510936739777425,1139.110028392788
23911,The Corporation of the Municipality of Port Hope,Sewage Treatment Plant,Port Hope,ON,43.9519,-78.2687,operational,3514.0,Northumberland,2002.089,2171.665,1644.005,1522.809,2341.618,1946.25,2203.924,thousand m3,997.5605847377576,379.0730222003479,68.2174687604358,199.51211694755153,145.250946828431,269.34135787919456,10.759961865432576,468.85347482674604,40.715843772455514,149.63408771066364,100.98716614106539,179.56090525279637,171.96566295593334
23929,Corporation of the Municipality of South Huron,Exeter Wastewater Treatment Facility,Exeter,ON,43.3589,-81.4974,operational,3540.0,Huron,958.512,1616.833,1058.559,1151.12,1420.844,971.008,1157.189,thousand m3,523.7776509045235,199.03550734371893,88.84038887391138,104.75553018090471,219.3744552103546,141.41996574422134,12.398382826983191,246.17549592512603,42.32051834701799,78.56664763567852,150.56964354903462,94.27997716281423,248.2694941334486
23934,HMS Host,Mallorytown North OnRoute Service Center,Mallorytown,ON,44.3013,-75.4811,operational,,,,,,,,,,thousand m3,,,,,,,,,,,,,
23935,HMS Host,Napanee OnRoute Service Center,Napanee,ON,44.1792,-76.9303,operational,3511.0,Lennox and Addington,,,,,,,,thousand m3,,,,,,,,,,,,,
23949,Chippewas of Rama First Nation,RFN wastewater treatment,Rama,ON,44.6512,-79.3368,operational,3543.0,Simcoe,385.046,380.222,350.438,339.702,337.058,317.711,220.644,thousand m3,99.86994000649649,37.950577202468665,175.26388829652888,19.9739880012993,633.5805652245418,26.964883801754056,17.852610111928772,46.938871803053345,46.74484336107925,14.980491000974473,420.68688257483984,17.976589201169368,638.4976436145915
23964,the Corportation of the Town of Penetanguishene,Fox W.P.C.P.,Penetanguishene,ON,44.7841,-79.9347,operational,3543.0,Simcoe,277.827,284.706,214.274,270.771,283.346,227.7716,203.401,thousand m3,92.06525292897788,34.9847961130116,181.20970284065672,18.413050585795578,667.4501447265393,24.857618290824032,18.175079067241768,43.2706688766196,46.97362226650895,13.809787939346682,442.45506830246245,16.57174552721602,668.8096807275354
23973,The Corporation of the Township of Pickle Lake,Pickle Lake WPCP,Pickle Lake,ON,51.4918,-90.1812,operational,3560.0,Kenora,119.466,152.63500000000002,165.991,154.453,147.269,171.489,184.731,thousand m3,83.61466383559083,31.773572257524517,188.50588029438435,16.722932767118166,709.870854003112,22.575959235609528,18.56415711775413,39.29889200272769,47.245761065696705,12.542199575338625,469.6706501813519,15.050639490406349,706.5389899814447
23974,The Corporation of the Township of Schreiber,Schreiber WPCP,Schreiber,ON,48.7993,-87.2717,operational,3558.0,Thunder Bay,335.73,422.725,430.384,319.85900000000004,411.1880000000001,310.982,326.362,thousand m3,147.7210046971602,56.13398178492088,149.2757913973181,29.54420093943204,493.17047695778,39.884671268233255,16.379478804494568,69.4288722076653,45.65972179471556,22.15815070457403,330.0307018381771,26.589780845488836,510.80488801602803
23975,Corporation of the Town of Cobourg,Water Pollution Control Plant #1,Cobourg,ON,43.9599,-78.1825,operational,3514.0,Northumberland,2877.534,3009.0,3086.8540000000003,2916.34,3555.197,3582.635,3238.188,thousand m3,1465.6987785290191,556.9655358410273,58.26159478300628,293.13975570580385,113.54590793915862,395.7386702028352,9.88661299432245,688.878425908639,39.78662610097263,219.85481677935286,79.55377809835511,263.82578013522345,138.09935009992685
23976,Corporation of the Town of Cobourg,Water Pollution Control Plant #2,Cobourg,ON,43.9614,-78.1234,operational,3514.0,Northumberland,1758.36,1757.666,1787.007,1733.7240000000002,2278.117,1960.851,1907.723,thousand m3,863.4913324586823,328.1267063342993,72.37605929085176,172.6982664917365,159.30705277200676,233.14265976384425,11.107098360030358,405.84092625558065,41.069963530962404,129.52369986880234,110.44055755298933,155.42843984256282,186.71107459547602
